auto_id;id_csv;id;devEui;temperature;humidity;pressure;pm1_0;pm2_5;pm10;so2;o3;co;no2;noise_level;createdDateTime;pm2_5_aqi;pm10_aqi;so2_aqi;o3_aqi;co_aqi;no2_aqi;aqi;primary_pollutant;customer_tz_createdDateTime
713387;0;1283975;4417935b00b83a53;34.76;35;961;2;3;3;6.9;0.01;0;0;61;2023-08-15 6:07:00;13;3;500;0;0;0;500;so2;2023-08-14 23:07:00
713388;0;1283982;4417935af40cae86;33.46;36;982;2;3;3;0;0.01;0;0;59;2023-08-15 6:09:07;13;3;0;0;0;0;13;pm2_5;2023-08-14 23:09:07
713389;0;1283973;4417935af5e4505d;33.89;35;977;2;3;3;0;0.01;0;0;61;2023-08-15 6:05:54;13;3;0;0;0;0;13;pm2_5;2023-08-14 23:05:54
713390;0;1283974;4417935af3d82f50;34.65;35;981;20;22;27;0;0.01;0;0;60;2023-08-15 6:06:23;72;25;0;0;0;0;72;pm2_5;2023-08-14 23:06:23
713391;0;1283997;4417935af3905f62;33.8;42;962;3;4;5;0;0.02;0;0;60;2023-08-15 6:17:38;17;5;0;0;0;0;17;pm2_5;2023-08-14 23:17:38
713392;0;1283999;44179354c7c83489;33.71;38;957;1;2;2;0;0.01;0;0;55;2023-08-15 6:18:45;8;2;0;0;0;0;8;pm2_5;2023-08-14 23:18:45
713393;0;1284000;44179354c798205a;32.93;48;962;3;3;5;0;0.01;0;0;62;2023-08-15 6:19:02;13;5;0;0;0;0;13;pm2_5;2023-08-14 23:19:02
713394;0;1284001;4417935aff00388d;32.73;39;957;9;8;12;0;0.01;0;0;54;2023-08-15 6:19:02;33;11;0;0;0;0;33;pm2_5;2023-08-14 23:19:02
713395;0;1283998;44179354c7782e90;34.12;37;963;3;5;5;0;0.01;0;0;58;2023-08-15 6:18:14;21;5;0;0;0;0;21;pm2_5;2023-08-14 23:18:14
713396;0;1284002;4417935b01081c59;34.03;37;963;0;1;1;0;0.01;0;0;67;2023-08-15 6:19:13;4;1;0;0;0;0;4;pm2_5;2023-08-14 23:19:13
713397;0;1283995;4417935b00b83a53;34.58;35;961;2;2;3;6.9;0.01;0;0;69;2023-08-15 6:17:17;8;3;500;0;0;0;500;so2;2023-08-14 23:17:17
713398;0;1284003;4417935af40cae86;33.18;38;982;5;5;7;0;0.01;0;0;54;2023-08-15 6:19:34;21;6;0;0;0;0;21;pm2_5;2023-08-14 23:19:34
713399;0;1283994;4417935af5e4505d;33.62;35;977;3;4;5;0;0.01;0;0;63;2023-08-15 6:15:46;17;5;0;0;0;0;17;pm2_5;2023-08-14 23:15:46
713400;0;1283996;4417935af3d82f50;34.62;35;981;7;8;10;0;0.01;0;0;62;2023-08-15 6:17:34;33;9;0;0;0;0;33;pm2_5;2023-08-14 23:17:34
713401;0;1284018;4417935af3905f62;33.73;42;962;5;6;7;0;0.02;0;0;58;2023-08-15 6:28:31;25;6;0;0;0;0;25;pm2_5;2023-08-14 23:28:31
713402;0;1284023;44179354c7c83489;33.55;39;957;2;3;3;0;0.01;0;0;56;2023-08-15 6:29:38;13;3;0;0;0;0;13;pm2_5;2023-08-14 23:29:38
713403;0;1284019;44179354c798205a;32.8;48;961;3;3;4;0;0.01;0;0;62;2023-08-15 6:28:47;13;4;0;0;0;0;13;pm2_5;2023-08-14 23:28:47
713404;0;1284020;4417935aff00388d;32.75;39;958;3;4;4;0;0.01;0;0;54;2023-08-15 6:29:04;17;4;0;0;0;0;17;pm2_5;2023-08-14 23:29:04
713405;0;1284017;44179354c7782e90;34.22;37;964;8;8;11;0;0.01;0;0;57;2023-08-15 6:28:27;33;10;0;0;0;0;33;pm2_5;2023-08-14 23:28:27
713406;0;1284021;4417935b01081c59;33.98;37;963;3;3;4;0;0.01;0;0;69;2023-08-15 6:29:11;13;4;0;0;0;0;13;pm2_5;2023-08-14 23:29:11
713407;0;1284016;4417935b00b83a53;34.51;35;961;0;0;1;6.7;0.01;0;0;65;2023-08-15 6:27:59;0;1;500;0;0;0;500;so2;2023-08-14 23:27:59
713408;0;1284022;4417935af40cae86;33.18;38;982;3;4;4;0;0.01;0;0;63;2023-08-15 6:29:21;17;4;0;0;0;0;17;pm2_5;2023-08-14 23:29:21
713409;0;1284014;4417935af5e4505d;33.6;35;977;3;5;5;0;0.01;0;0;62;2023-08-15 6:26:48;21;5;0;0;0;0;21;pm2_5;2023-08-14 23:26:48
713410;0;1284015;4417935af3d82f50;34.58;36;981;7;7;10;0;0.04;0;0;57;2023-08-15 6:27:41;29;9;0;0;0;0;29;pm2_5;2023-08-14 23:27:41
713411;0;1284042;4417935af3905f62;33.62;43;962;4;5;6;0;0.01;0;0;56;2023-08-15 6:39:21;21;6;0;0;0;0;21;pm2_5;2023-08-14 23:39:21
713412;0;1284043;44179354c7c83489;33.21;40;956;1;2;2;0;0.01;0;0;55;2023-08-15 6:39:57;8;2;0;0;0;0;8;pm2_5;2023-08-14 23:39:57
713413;0;1284039;44179354c798205a;32.78;48;962;3;3;5;0;0.01;0;0;63;2023-08-15 6:39:05;13;5;0;0;0;0;13;pm2_5;2023-08-14 23:39:05
713414;0;1284040;4417935aff00388d;32.75;38;958;16;18;22;0;0.01;0;0;54;2023-08-15 6:39:08;63;20;0;0;0;0;63;pm2_5;2023-08-14 23:39:08
713415;0;1284036;44179354c7782e90;34.33;36;964;3;5;5;0;0.01;0;0;57;2023-08-15 6:38:32;21;5;0;0;0;0;21;pm2_5;2023-08-14 23:38:32
713416;0;1284037;4417935b01081c59;33.91;37;964;1;2;2;0;0.01;0;0;67;2023-08-15 6:38:34;8;2;0;0;0;0;8;pm2_5;2023-08-14 23:38:34
713417;0;1284038;4417935b00b83a53;34.47;35;960;6;7;9;6.6;0.01;0;0;66;2023-08-15 6:38:54;29;8;500;0;0;0;500;so2;2023-08-14 23:38:54
713418;0;1284041;4417935af40cae86;33.09;39;982;3;3;4;0;0.02;0;0;53;2023-08-15 6:39:13;13;4;0;0;0;0;13;pm2_5;2023-08-14 23:39:13
713419;0;1284034;4417935af5e4505d;33.73;35;977;1;2;2;0;0.01;0;0;62;2023-08-15 6:36:39;8;2;0;0;0;0;8;pm2_5;2023-08-14 23:36:39
713420;0;1284035;4417935af3d82f50;34.54;36;981;3;3;4;0;0.02;0;0;57;2023-08-15 6:37:55;13;4;0;0;0;0;13;pm2_5;2023-08-14 23:37:55
713421;0;1284061;4417935af3905f62;33.66;42;963;3;4;5;0;0.01;0;0;57;2023-08-15 6:49:25;17;5;0;0;0;0;17;pm2_5;2023-08-14 23:49:25
713422;0;1284062;44179354c7c83489;33.18;39;956;0;1;1;0;0.01;0;0;55;2023-08-15 6:49:41;4;1;0;0;0;0;4;pm2_5;2023-08-14 23:49:41
713423;0;1284063;44179354c798205a;32.68;48;962;0;1;1;0;0.01;0;0;64;2023-08-15 6:49:53;4;1;0;0;0;0;4;pm2_5;2023-08-14 23:49:53
713424;0;1284060;4417935aff00388d;32.78;38;958;13;13;18;0;0.01;0;0;54;2023-08-15 6:49:20;53;17;0;0;0;0;53;pm2_5;2023-08-14 23:49:20
713425;0;1284057;44179354c7782e90;34.3;36;965;1;2;2;0;0.01;0;0;57;2023-08-15 6:48:37;8;2;0;0;0;0;8;pm2_5;2023-08-14 23:48:37
713426;0;1284056;4417935b01081c59;33.93;38;964;1;2;2;0;0.01;0;0;66;2023-08-15 6:48:24;8;2;0;0;0;0;8;pm2_5;2023-08-14 23:48:24
713427;0;1284058;4417935b00b83a53;34.33;36;960;7;6;10;6.5;0.01;0;0;58;2023-08-15 6:48:42;25;9;500;0;0;0;500;so2;2023-08-14 23:48:42
713428;0;1284059;4417935af40cae86;32.91;40;982;5;5;7;0;0.01;0;0;53;2023-08-15 6:49:10;21;6;0;0;0;0;21;pm2_5;2023-08-14 23:49:10
713429;0;1284054;4417935af5e4505d;33.77;35;977;1;2;2;0;0.01;0;0;60;2023-08-15 6:46:31;8;2;0;0;0;0;8;pm2_5;2023-08-14 23:46:31
713430;0;1284055;4417935af3d82f50;34.41;36;981;6;5;8;0;0.04;0;0;59;2023-08-15 6:47:26;21;7;0;0;0;0;21;pm2_5;2023-08-14 23:47:26
713431;0;1284081;4417935af3905f62;33.64;42;963;2;2;3;0;0.02;0;0;58;2023-08-15 6:59:35;8;3;0;0;0;0;8;pm2_5;2023-08-14 23:59:35
713432;0;1284080;44179354c7c83489;33.19;39;956;0;0;0;0;0.01;0;0;55;2023-08-15 6:59:04;0;0;0;0;0;0;0;no2;2023-08-14 23:59:04
713433;0;1284083;44179354c798205a;32.68;48;962;0;1;1;0;0.01;0;0;64;2023-08-15 6:59:53;4;1;0;0;0;0;4;pm2_5;2023-08-14 23:59:53
713434;0;1284076;4417935aff00388d;32.73;38;958;28;26;37;0;0.01;0;0;60;2023-08-15 6:58:36;80;34;0;0;0;0;80;pm2_5;2023-08-14 23:58:36
713435;0;1284079;44179354c7782e90;34.15;36;965;1;1;2;0;0.01;0;0;57;2023-08-15 6:59:03;4;2;0;0;0;0;4;pm2_5;2023-08-14 23:59:03
713436;0;1284078;4417935b01081c59;33.85;39;964;1;2;2;0;0.01;0;0;67;2023-08-15 6:59:04;8;2;0;0;0;0;8;pm2_5;2023-08-14 23:59:04
713437;0;1284077;4417935b00b83a53;34.14;36;959;1;2;2;6.4;0.01;0;0;59;2023-08-15 6:58:38;8;2;500;0;0;0;500;so2;2023-08-14 23:58:38
713438;0;1284082;4417935af40cae86;32.62;40;982;2;3;3;0;0.01;0;0;53;2023-08-15 6:59:55;13;3;0;0;0;0;13;pm2_5;2023-08-14 23:59:55
713439;0;1284074;4417935af5e4505d;33.64;35;977;5;5;7;0;0.01;0;0;61;2023-08-15 6:56:56;21;6;0;0;0;0;21;pm2_5;2023-08-14 23:56:56
713440;0;1284075;4417935af3d82f50;34.33;36;981;4;5;6;0;0.01;0;0;56;2023-08-15 6:57:55;21;6;0;0;0;0;21;pm2_5;2023-08-14 23:57:55
713441;0;1284091;4417935af3905f62;33.6;43;963;22;25;29;0;0.03;0;0;58;2023-08-15 7:04:36;78;27;0;0;0;0;78;pm2_5;2023-08-15 0:04:36
713442;0;1284099;44179354c7c83489;33.23;40;956;2;2;3;0;0.01;0;0;56;2023-08-15 7:08:51;8;3;0;0;0;0;8;pm2_5;2023-08-15 0:08:51
713443;0;1284102;44179354c798205a;32.69;49;962;3;4;5;0;0.01;0;0;64;2023-08-15 7:09:44;17;5;0;0;0;0;17;pm2_5;2023-08-15 0:09:44
713444;0;1284100;4417935aff00388d;32.66;38;957;42;41;55;0;0.01;0;0;54;2023-08-15 7:09:01;115;51;0;0;0;0;115;pm2_5;2023-08-15 0:09:01
713445;0;1284098;44179354c7782e90;34.11;36;964;2;3;3;0;0.01;0;0;56;2023-08-15 7:08:42;13;3;0;0;0;0;13;pm2_5;2023-08-15 0:08:42
713446;0;1284097;4417935b01081c59;33.8;39;964;2;3;3;0;0.01;0;0;64;2023-08-15 7:08:39;13;3;0;0;0;0;13;pm2_5;2023-08-15 0:08:39
713447;0;1284095;4417935b00b83a53;34.15;35;959;8;7;11;5.5;0.01;0;0;70;2023-08-15 7:08:20;29;10;500;0;0;0;500;so2;2023-08-15 0:08:20
713448;0;1284101;4417935af40cae86;32.93;40;983;4;5;6;0;0.01;0;0;52;2023-08-15 7:09:26;21;6;0;0;0;0;21;pm2_5;2023-08-15 0:09:26
713449;0;1284094;4417935af5e4505d;33.55;35;977;6;7;9;0;0.01;0;0;67;2023-08-15 7:07:02;29;8;0;0;0;0;29;pm2_5;2023-08-15 0:07:02
713450;0;1284096;4417935af3d82f50;34.26;35;981;8;9;11;0;0.04;0;0;54;2023-08-15 7:08:35;38;10;0;0;0;0;38;pm2_5;2023-08-15 0:08:35
713451;0;1284123;4417935af3905f62;33.53;43;963;3;4;5;0;0.01;0;0;58;2023-08-15 7:19:52;17;5;0;0;0;0;17;pm2_5;2023-08-15 0:19:52
713452;0;1284117;44179354c7c83489;33.1;40;955;0;1;1;0;0.01;0;0;55;2023-08-15 7:18:49;4;1;0;0;0;0;4;pm2_5;2023-08-15 0:18:49
713453;0;1284122;44179354c798205a;32.69;49;963;4;5;6;0;0.01;0;0;64;2023-08-15 7:19:37;21;6;0;0;0;0;21;pm2_5;2023-08-15 0:19:37
713454;0;1284120;4417935aff00388d;32.55;38;956;9;7;12;0;0.01;0;0;54;2023-08-15 7:19:04;29;11;0;0;0;0;29;pm2_5;2023-08-15 0:19:04
713455;0;1284115;44179354c7782e90;34.01;36;964;1;2;2;0;0.01;0;0;56;2023-08-15 7:18:14;8;2;0;0;0;0;8;pm2_5;2023-08-15 0:18:14
713456;0;1284118;4417935b01081c59;33.8;38;963;5;5;7;0;0.01;0;0;64;2023-08-15 7:18:52;21;6;0;0;0;0;21;pm2_5;2023-08-15 0:18:52
713457;0;1284119;4417935b00b83a53;34.14;35;959;5;3;7;5.2;0.01;0;0;66;2023-08-15 7:19:00;13;6;500;0;0;0;500;so2;2023-08-15 0:19:00
713458;0;1284121;4417935af40cae86;33.25;35;983;10;9;13;0;0.01;0;0;60;2023-08-15 7:19:24;38;12;0;0;0;0;38;pm2_5;2023-08-15 0:19:24
713459;0;1284114;4417935af5e4505d;33.5;35;977;6;6;8;0;0.01;0;0;60;2023-08-15 7:17:34;25;7;0;0;0;0;25;pm2_5;2023-08-15 0:17:34
713460;0;1284116;4417935af3d82f50;34.26;35;981;5;7;7;0;0.01;0;0;55;2023-08-15 7:18:37;29;6;0;0;0;0;29;pm2_5;2023-08-15 0:18:37
713461;0;1284141;4417935af3905f62;33.64;42;963;9;11;12;0;0.01;0;0;58;2023-08-15 7:29:27;46;11;0;0;0;0;46;pm2_5;2023-08-15 0:29:27
713462;0;1284137;44179354c7c83489;32.71;41;954;1;2;2;0;0.01;0;0;56;2023-08-15 7:28:51;8;2;0;0;0;0;8;pm2_5;2023-08-15 0:28:51
713463;0;1284133;44179354c798205a;32.73;48;963;2;3;3;0;0.01;0;0;64;2023-08-15 7:24:45;13;3;0;0;0;0;13;pm2_5;2023-08-15 0:24:45
713464;0;1284140;4417935aff00388d;32.37;38;956;1;2;2;0;0.01;0;0;54;2023-08-15 7:29:23;8;2;0;0;0;0;8;pm2_5;2023-08-15 0:29:23
713465;0;1284135;44179354c7782e90;33.85;37;963;2;3;3;0;0.01;0;0;56;2023-08-15 7:27:52;13;3;0;0;0;0;13;pm2_5;2023-08-15 0:27:52
713466;0;1284136;4417935b01081c59;33.52;38;963;1;2;2;0;0.01;0;0;65;2023-08-15 7:28:08;8;2;0;0;0;0;8;pm2_5;2023-08-15 0:28:08
713467;0;1284139;4417935b00b83a53;34;36;959;6;5;7;5.3;0.01;0;0;64;2023-08-15 7:29:11;21;6;500;0;0;0;500;so2;2023-08-15 0:29:11
713468;0;1284142;4417935af40cae86;33.43;38;983;12;8;16;0;0.01;0;0;52;2023-08-15 7:29:37;33;15;0;0;0;0;33;pm2_5;2023-08-15 0:29:37
713469;0;1284134;4417935af5e4505d;33.48;35;977;7;8;10;0;0.01;0;0;59;2023-08-15 7:27:05;33;9;0;0;0;0;33;pm2_5;2023-08-15 0:27:05
713470;0;1284138;4417935af3d82f50;34.15;35;981;12;11;16;0;0.04;0;0;56;2023-08-15 7:29:01;46;15;0;0;0;0;46;pm2_5;2023-08-15 0:29:01
713471;0;1284158;4417935af3905f62;33.69;42;963;3;3;4;0;0.01;0;0;56;2023-08-15 7:39:08;13;4;0;0;0;0;13;pm2_5;2023-08-15 0:39:08
713472;0;1284160;44179354c7c83489;32.18;43;952;4;4;6;0;0.01;0;0;55;2023-08-15 7:39:22;17;6;0;0;0;0;17;pm2_5;2023-08-15 0:39:22
713473;0;1284153;44179354c798205a;32.52;49;962;3;3;4;0;0.01;0;0;63;2023-08-15 7:35:28;13;4;0;0;0;0;13;pm2_5;2023-08-15 0:35:28
713474;0;1284161;4417935aff00388d;32.12;38;955;4;4;6;0;0.01;0;0;54;2023-08-15 7:39:25;17;6;0;0;0;0;17;pm2_5;2023-08-15 0:39:25
713475;0;1284156;44179354c7782e90;33.6;37;962;2;3;3;0;0.01;0;0;56;2023-08-15 7:38:31;13;3;0;0;0;0;13;pm2_5;2023-08-15 0:38:31
713476;0;1284155;4417935b01081c59;33;39;961;3;3;4;0;0.01;0;0;66;2023-08-15 7:38:11;13;4;0;0;0;0;13;pm2_5;2023-08-15 0:38:11
713477;0;1284162;4417935b00b83a53;33.84;36;958;5;5;7;5.3;0.01;0;0;69;2023-08-15 7:39:53;21;6;500;0;0;0;500;so2;2023-08-15 0:39:53
713478;0;1284159;4417935af40cae86;32.98;40;982;6;7;8;0;0.04;0;0;55;2023-08-15 7:39:22;29;7;0;0;0;0;29;pm2_5;2023-08-15 0:39:22
713479;0;1284154;4417935af5e4505d;33.44;36;977;3;3;3;0;0.01;0;0;60;2023-08-15 7:37:26;13;3;0;0;0;0;13;pm2_5;2023-08-15 0:37:26
713480;0;1284157;4417935af3d82f50;34.04;38;981;7;8;10;0;0.04;0;0;59;2023-08-15 7:39:06;33;9;0;0;0;0;33;pm2_5;2023-08-15 0:39:06
713481;0;1284179;4417935af3905f62;33.64;42;963;8;8;11;0;0.01;0;0;56;2023-08-15 7:49:10;33;10;0;0;0;0;33;pm2_5;2023-08-15 0:49:10
713482;0;1284181;44179354c7c83489;32;43;951;1;2;2;0;0.01;0;0;56;2023-08-15 7:49:25;8;2;0;0;0;0;8;pm2_5;2023-08-15 0:49:25
713483;0;1284173;44179354c798205a;32.14;51;960;2;3;3;0;0.01;0;0;62;2023-08-15 7:45:56;13;3;0;0;0;0;13;pm2_5;2023-08-15 0:45:56
713484;0;1284180;4417935aff00388d;32;38;955;4;4;6;0;0.01;0;0;54;2023-08-15 7:49:15;17;6;0;0;0;0;17;pm2_5;2023-08-15 0:49:15
713485;0;1284176;44179354c7782e90;33.25;39;960;3;4;5;0;0.01;0;0;57;2023-08-15 7:48:47;17;5;0;0;0;0;17;pm2_5;2023-08-15 0:48:47
713486;0;1284175;4417935b01081c59;32.64;41;959;0;1;1;0;0.01;0;0;64;2023-08-15 7:48:46;4;1;0;0;0;0;4;pm2_5;2023-08-15 0:48:46
713487;0;1284182;4417935b00b83a53;33.96;38;958;10;7;13;6.5;0.01;0;0;59;2023-08-15 7:49:37;29;12;500;0;0;0;500;so2;2023-08-15 0:49:37
713488;0;1284177;4417935af40cae86;32.57;42;983;3;3;4;0;0.04;0;0;54;2023-08-15 7:48:57;13;4;0;0;0;0;13;pm2_5;2023-08-15 0:48:57
713489;0;1284174;4417935af5e4505d;33.55;38;977;1;2;2;0;0.01;0;0;60;2023-08-15 7:48:15;8;2;0;0;0;0;8;pm2_5;2023-08-15 0:48:15
713490;0;1284178;4417935af3d82f50;33.8;40;981;6;5;8;0;0.01;0;0;56;2023-08-15 7:48:58;21;7;0;0;0;0;21;pm2_5;2023-08-15 0:48:58
713491;0;1284199;4417935af3905f62;33.53;41;963;3;4;5;0;0.01;0;0;57;2023-08-15 7:59:04;17;5;0;0;0;0;17;pm2_5;2023-08-15 0:59:04
713492;0;1284202;44179354c7c83489;31.85;44;951;2;3;3;0;0.01;0;0;55;2023-08-15 7:59:57;13;3;0;0;0;0;13;pm2_5;2023-08-15 0:59:57
713493;0;1284193;44179354c798205a;31.84;51;959;3;4;5;0;0.01;0;0;63;2023-08-15 7:55:57;17;5;0;0;0;0;17;pm2_5;2023-08-15 0:55:57
713494;0;1284200;4417935aff00388d;32.12;39;954;16;13;21;0;0.01;0;0;64;2023-08-15 7:59:37;53;19;0;0;0;0;53;pm2_5;2023-08-15 0:59:37
713495;0;1284197;44179354c7782e90;33.07;43;958;1;2;2;0;0.01;0;0;63;2023-08-15 7:58:45;8;2;0;0;0;0;8;pm2_5;2023-08-15 0:58:45
713496;0;1284195;4417935b01081c59;32.37;43;957;3;4;5;0;0.01;0;0;66;2023-08-15 7:58:17;17;5;0;0;0;0;17;pm2_5;2023-08-15 0:58:17
713497;0;1284201;4417935b00b83a53;33.62;41;957;10;6;13;9.9;0.01;0;0;61;2023-08-15 7:59:37;25;12;500;0;0;0;500;so2;2023-08-15 0:59:37
713498;0;1284198;4417935af40cae86;31.94;44;983;2;3;3;0;0.03;0;0;52;2023-08-15 7:58:56;13;3;0;0;0;0;13;pm2_5;2023-08-15 0:58:56
713499;0;1284194;4417935af5e4505d;33.25;42;977;1;2;2;0;0.01;0;0;64;2023-08-15 7:58:10;8;2;0;0;0;0;8;pm2_5;2023-08-15 0:58:10
713500;0;1284196;4417935af3d82f50;33.64;41;981;9;8;12;0;0.04;0;0;58;2023-08-15 7:58:32;33;11;0;0;0;0;33;pm2_5;2023-08-15 0:58:32
713501;0;1284219;4417935af3905f62;33.16;41;960;6;7;9;0;0.01;0;0;55;2023-08-15 8:09:24;29;8;0;0;0;0;29;pm2_5;2023-08-15 1:09:24
713502;0;1284221;44179354c7c83489;31.71;46;950;1;2;2;0;0.01;0;0;60;2023-08-15 8:09:46;8;2;0;0;0;0;8;pm2_5;2023-08-15 1:09:46
713503;0;1284213;44179354c798205a;31.82;52;959;2;2;3;0;0.01;0;0;62;2023-08-15 8:05:59;8;3;0;0;0;0;8;pm2_5;2023-08-15 1:05:59
713504;0;1284212;4417935aff00388d;32.5;40;955;7;8;10;0;0.01;0;0;61;2023-08-15 8:04:43;33;9;0;0;0;0;33;pm2_5;2023-08-15 1:04:43
713505;0;1284216;44179354c7782e90;32.82;44;957;1;2;2;0;0.01;0;0;86;2023-08-15 8:08:41;8;2;0;0;0;0;8;pm2_5;2023-08-15 1:08:41
713506;0;1284215;4417935b01081c59;32.43;43;956;3;4;5;0;0.01;0;0;65;2023-08-15 8:08:37;17;5;0;0;0;0;17;pm2_5;2023-08-15 1:08:37
713507;0;1284218;4417935b00b83a53;33.48;43;957;3;3;5;10.3;0.01;0;0;57;2023-08-15 8:08:58;13;5;500;0;0;0;500;so2;2023-08-15 1:08:58
713508;0;1284220;4417935af40cae86;32.16;43;983;3;3;4;0;0.01;0;0;52;2023-08-15 8:09:45;13;4;0;0;0;0;13;pm2_5;2023-08-15 1:09:45
713509;0;1284214;4417935af5e4505d;32.82;45;977;3;4;4;0;0.01;0;0;63;2023-08-15 8:07:57;17;4;0;0;0;0;17;pm2_5;2023-08-15 1:07:57
713510;0;1284217;4417935af3d82f50;33.57;42;981;5;5;7;0;0.04;0;0;62;2023-08-15 8:08:57;21;6;0;0;0;0;21;pm2_5;2023-08-15 1:08:57
713511;0;1284241;4417935af3905f62;33;43;960;3;4;5;0;0.06;0;0;61;2023-08-15 8:19:56;17;5;0;0;0;0;17;pm2_5;2023-08-15 1:19:56
713512;0;1284239;44179354c7c83489;31.53;47;950;3;4;5;0;0.01;0;0;58;2023-08-15 8:19:26;17;5;0;0;0;0;17;pm2_5;2023-08-15 1:19:26
713513;0;1284233;44179354c798205a;31.91;52;960;0;1;1;0;0.01;0;0;62;2023-08-15 8:16:10;4;1;0;0;0;0;4;pm2_5;2023-08-15 1:16:10
713514;0;1284232;4417935aff00388d;32.91;44;956;7;5;10;0;0.02;0;0;65;2023-08-15 8:15:30;21;9;0;0;0;0;21;pm2_5;2023-08-15 1:15:30
713515;0;1284237;44179354c7782e90;32.68;46;956;3;3;3;0;0.01;0;0;61;2023-08-15 8:18:33;13;3;0;0;0;0;13;pm2_5;2023-08-15 1:18:33
713516;0;1284236;4417935b01081c59;32.05;46;955;3;4;4;0;0.01;0;0;66;2023-08-15 8:18:32;17;4;0;0;0;0;17;pm2_5;2023-08-15 1:18:32
713517;0;1284240;4417935b00b83a53;33.16;45;955;0;1;1;12;0.01;0;0;57;2023-08-15 8:19:30;4;1;500;0;0;0;500;so2;2023-08-15 1:19:30
713518;0;1284238;4417935af40cae86;32.59;41;982;3;4;4;0;0.04;0;0;64;2023-08-15 8:19:21;17;4;0;0;0;0;17;pm2_5;2023-08-15 1:19:21
713519;0;1284234;4417935af5e4505d;32.53;46;977;1;2;2;0;0.01;0;0;59;2023-08-15 8:18:01;8;2;0;0;0;0;8;pm2_5;2023-08-15 1:18:01
713520;0;1284235;4417935af3d82f50;33.34;44;981;7;7;10;0;0.02;0;0;67;2023-08-15 8:18:22;29;9;0;0;0;0;29;pm2_5;2023-08-15 1:18:22
713521;0;1284259;4417935af3905f62;32.66;45;959;3;4;5;0;0.01;0;0;60;2023-08-15 8:29:23;17;5;0;0;0;0;17;pm2_5;2023-08-15 1:29:23
713522;0;1284260;44179354c7c83489;31.44;48;949;2;3;3;0;0.01;0;0;66;2023-08-15 8:29:48;13;3;0;0;0;0;13;pm2_5;2023-08-15 1:29:48
713523;0;1284253;44179354c798205a;32.02;48;961;2;3;3;0;0.01;0;0;63;2023-08-15 8:25:44;13;3;0;0;0;0;13;pm2_5;2023-08-15 1:25:44
713524;0;1284252;4417935aff00388d;32.71;45;955;1;2;2;0;0.01;0;0;56;2023-08-15 8:25:35;8;2;0;0;0;0;8;pm2_5;2023-08-15 1:25:35
713525;0;1284257;44179354c7782e90;32.32;47;956;3;3;4;0;0.01;0;0;58;2023-08-15 8:28:50;13;4;0;0;0;0;13;pm2_5;2023-08-15 1:28:50
713526;0;1284256;4417935b01081c59;31.8;47;954;3;4;5;0;0.01;0;0;62;2023-08-15 8:28:18;17;5;0;0;0;0;17;pm2_5;2023-08-15 1:28:18
713527;0;1284258;4417935b00b83a53;32.94;46;955;3;3;5;12.8;0.01;0;0;79;2023-08-15 8:29:07;13;5;500;0;0;0;500;so2;2023-08-15 1:29:07
713528;0;1284261;4417935af40cae86;32.84;42;982;2;3;3;0;0.04;0;0;56;2023-08-15 8:29:49;13;3;0;0;0;0;13;pm2_5;2023-08-15 1:29:49
713529;0;1284254;4417935af5e4505d;32.27;47;977;1;2;2;0;0.01;0;0;65;2023-08-15 8:28:02;8;2;0;0;0;0;8;pm2_5;2023-08-15 1:28:02
713530;0;1284255;4417935af3d82f50;33.09;45;981;10;9;13;0;0.09;0;0;61;2023-08-15 8:28:09;38;12;0;0;0;0;38;pm2_5;2023-08-15 1:28:09
713531;0;1284278;4417935af3905f62;32.55;45;958;4;5;6;0;0.03;0;0;61;2023-08-15 8:39:05;21;6;0;0;0;0;21;pm2_5;2023-08-15 1:39:05
713532;0;1284280;44179354c7c83489;31.39;48;948;3;3;4;0;0.01;0;0;76;2023-08-15 8:39:20;13;4;0;0;0;0;13;pm2_5;2023-08-15 1:39:20
713533;0;1284273;44179354c798205a;32.37;48;962;1;2;2;0;0.01;0;0;64;2023-08-15 8:35:30;8;2;0;0;0;0;8;pm2_5;2023-08-15 1:35:30
713534;0;1284271;4417935aff00388d;32.48;46;954;3;3;5;0;0.01;0;0;65;2023-08-15 8:35:05;13;5;0;0;0;0;13;pm2_5;2023-08-15 1:35:05
713535;0;1284279;44179354c7782e90;32.14;47;955;0;1;1;0;0.01;0;0;64;2023-08-15 8:39:09;4;1;0;0;0;0;4;pm2_5;2023-08-15 1:39:09
713536;0;1284274;4417935b01081c59;31.6;48;953;3;4;4;0;0.01;0;0;68;2023-08-15 8:37:43;17;4;0;0;0;0;17;pm2_5;2023-08-15 1:37:43
713537;0;1284277;4417935b00b83a53;32.71;46;955;3;4;5;12.9;0.01;0;0;55;2023-08-15 8:39:04;17;5;500;0;0;0;500;so2;2023-08-15 1:39:04
713538;0;1284272;4417935af40cae86;32.91;43;982;2;3;3;0;0.03;0;0;54;2023-08-15 8:35:13;13;3;0;0;0;0;13;pm2_5;2023-08-15 1:35:13
713539;0;1284275;4417935af5e4505d;32.23;46;977;4;4;6;0;0.01;0;0;59;2023-08-15 8:37:59;17;6;0;0;0;0;17;pm2_5;2023-08-15 1:37:59
713540;0;1284276;4417935af3d82f50;32.84;45;981;3;3;4;0;0.02;0;0;61;2023-08-15 8:38:00;13;4;0;0;0;0;13;pm2_5;2023-08-15 1:38:00
